ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","42","0","0","1","0","0","0","0","160.476760000","0.000223000","1.316266000","0.196365000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","43","0","0","1","0","0","0","0","160.476785000","0.000025000","1.303883000","0.195706000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","35","0","0","1","0","0","0","0","160.477004000","0.000219000","1.489899000","0.206276000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","41","0","0","1","0","0","0","0","160.477031000","0.000027000","1.336872000","0.198051000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","32","0","0","1","0","0","0","0","160.477056000","0.000025000","1.538840000","0.212718000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","30","0","0","1","0","0","0","0","160.477169000","0.000113000","1.574021000","0.214354000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","42","0","0","1","1","0","0","0","160.477289000","0.000120000","1.316795000","0.000529000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","29","0","0","1","0","0","0","0","160.477304000","0.000015000","1.591696000","0.218489000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","35","0","0","1","1","0","0","0","160.477524000","0.000220000","1.490419000","0.000520000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","43","0","0","1","1","0","0","0","160.477532000","0.000008000","1.304630000","0.000747000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","41","0","0","1","1","0","0","0","160.477641000","0.000109000","1.337482000","0.000610000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","32","0","0","1","1","0","0","0","160.477770000","0.000129000","1.539554000","0.000714000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","30","0","0","1","1","0","0","0","160.478013000","0.000243000","1.574865000","0.000844000"
"192.168.0.5","192.168.0.11","1192","1","0","128","6","65535","1","3053","1152","29","0","0","1","1","0","0","0","160.478028000","0.000015000","1.592420000","0.000724000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4205","1","0","29","0","0","1","0","0","0","0","160.694274000","0.216246000","1.808666000","0.216246000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4205","1","0","30","0","0","1","0","0","0","0","160.694328000","0.000054000","1.791180000","0.216315000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4205","1","0","41","0","0","1","0","0","0","0","160.694412000","0.000084000","1.554253000","0.216771000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4205","1","0","32","0","0","1","0","0","0","0","160.694517000","0.000105000","1.756301000","0.216747000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4205","1","0","35","0","0","1","0","0","0","0","160.694525000","0.000008000","1.707420000","0.217001000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4205","1","0","43","0","0","1","0","0","0","0","160.694656000","0.000131000","1.521754000","0.217124000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4205","1","0","42","0","0","1","0","0","0","0","160.694769000","0.000113000","1.534275000","0.217480000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","27","0","0","1","0","0","0","1","170.265517000","9.570748000","11.404998000","9.788980000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","28","0","0","1","0","0","0","1","170.265748000","0.000231000","11.391762000","9.789316000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","27","0","0","1","0","0","0","0","170.266348000","0.000600000","11.405829000","0.000831000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","28","0","0","1","0","0","0","0","170.266449000","0.000101000","11.392463000","0.000701000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","29","0","0","1","0","0","0","1","170.267088000","0.000639000","11.381480000","9.572814000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","30","0","0","1","0","0","0","1","170.267331000","0.000243000","11.364183000","9.573003000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","31","0","0","1","0","0","0","1","170.267353000","0.000022000","11.342043000","9.791087000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","29","0","0","1","0","0","0","0","170.267938000","0.000585000","11.382330000","0.000850000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","30","0","0","1","0","0","0","0","170.268065000","0.000127000","11.364917000","0.000734000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","31","0","0","1","0","0","0","0","170.268311000","0.000246000","11.343001000","0.000958000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","32","0","0","1","0","0","0","1","170.271960000","0.003649000","11.333744000","9.577443000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","33","0","0","1","0","0","0","1","170.272213000","0.000253000","11.315547000","9.796024000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","34","0","0","1","0","0","0","1","170.272229000","0.000016000","11.303461000","9.795937000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","35","0","0","1","0","0","0","1","170.272447000","0.000218000","11.285342000","9.577922000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","36","0","0","1","0","0","0","1","170.272460000","0.000013000","11.266598000","9.796411000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","37","0","0","1","0","0","0","1","170.272480000","0.000020000","11.252492000","9.796455000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","38","0","0","1","0","0","0","1","170.272481000","0.000001000","11.235516000","9.796673000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","39","0","0","1","0","0","0","1","170.272727000","0.000246000","11.224025000","9.796947000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","32","0","0","1","0","0","0","0","170.272740000","0.000013000","11.334524000","0.000780000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","33","0","0","1","0","0","0","0","170.272844000","0.000104000","11.316178000","0.000631000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","34","0","0","1","0","0","0","0","170.272954000","0.000110000","11.304186000","0.000725000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","35","0","0","1","0","0","0","0","170.273240000","0.000286000","11.286135000","0.000793000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","36","0","0","1","0","0","0","0","170.273350000","0.000110000","11.267488000","0.000890000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","37","0","0","1","0","0","0","0","170.273564000","0.000214000","11.253576000","0.001084000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","38","0","0","1","0","0","0","0","170.273655000","0.000091000","11.236690000","0.001174000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","39","0","0","1","0","0","0","0","170.273809000","0.000154000","11.225107000","0.001082000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","41","0","0","1","0","0","0","1","170.277975000","0.004166000","11.137816000","9.583563000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","41","0","0","1","0","0","0","0","170.278716000","0.000741000","11.138557000","0.000741000"
"192.168.0.5","192.168.0.11","122","1","0","128","6","64966","570","68008","82","25","0","0","1","1","0","0","0","170.399505000","0.120789000","13.790938000","9.963189000"
"192.168.0.11","192.168.0.5","79","1","0","128","6","62925","68090","570","39","25","0","0","1","1","0","0","0","170.400402000","0.000897000","13.791835000","0.000897000"
"192.168.0.5","192.168.0.11","79","1","0","128","6","64927","609","68090","39","25","0","0","1","1","0","0","0","170.411802000","0.011400000","13.803235000","0.011400000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","42","0","0","1","0","0","0","1","170.411899000","0.000097000","11.251405000","9.717130000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","43","0","0","1","0","0","0","1","170.412140000","0.000241000","11.239238000","9.717484000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","44","0","0","1","0","0","0","1","170.412162000","0.000022000","11.221930000","9.936524000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","4205","0","45","0","0","1","0","0","0","1","170.412385000","0.000223000","11.209114000","9.936849000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","43","0","0","1","0","0","0","0","170.412781000","0.000396000","11.239879000","0.000641000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","44","0","0","1","0","0","0","0","170.412884000","0.000103000","11.222652000","0.000722000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","42","0","0","1","0","0","0","0","170.412889000","0.000005000","11.252395000","0.000990000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","60036","4206","1","0","45","0","0","1","0","0","0","0","170.413131000","0.000242000","11.209860000","0.000746000"
"192.168.0.11","192.168.0.5","79","1","0","128","6","62886","68129","609","39","25","0","0","1","1","0","0","0","170.413502000","0.000371000","13.804935000","0.001700000"
"192.168.0.5","192.168.0.11","83","1","0","128","6","64888","648","68129","43","25","0","0","1","1","0","0","0","170.433990000","0.020488000","13.825423000","0.020488000"
"192.168.0.11","192.168.0.5","83","1","0","128","6","62843","68172","648","43","25","0","0","1","1","0","0","0","170.435018000","0.001028000","13.826451000","0.001028000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","64845","691","68172","0","25","0","0","1","0","0","0","1","170.454395000","0.019377000","13.845828000","0.019377000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62843","68173","691","0","25","0","0","1","0","0","0","1","170.455241000","0.000846000","13.846674000","0.000846000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","64845","692","68173","0","25","0","0","1","0","0","0","0","170.455438000","0.000197000","13.846871000","0.000197000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","46","0","0","0","0","0","1","0","173.453502000","2.998064000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","46","0","0","1","0","0","1","0","173.454391000","0.000889000","0.000889000","0.000889000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","46","0","0","1","0","0","0","0","173.454597000","0.000206000","0.001095000","0.000206000"
"192.168.0.5","192.168.0.11","177","1","0","128","6","65535","1","1","137","46","0","0","1","1","0","0","0","173.454839000","0.000242000","0.001337000","0.000242000"
"192.168.0.11","192.168.0.5","173","1","0","128","6","64103","138","1","133","46","0","0","1","1","0","0","0","173.456470000","0.001631000","0.002968000","0.001631000"
"192.168.0.5","192.168.0.11","180","1","0","128","6","65402","134","138","140","46","0","0","1","1","0","0","0","173.456714000","0.000244000","0.003212000","0.000244000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","28","0","0","1","0","1","0","0","173.457757000","0.001043000","14.583771000","3.191308000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","27","0","0","1","0","1","0","0","173.458791000","0.001034000","14.598272000","3.192443000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","29","0","0","1","0","1","0","0","173.459775000","0.000984000","14.574167000","3.191837000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","30","0","0","1","0","1","0","0","173.460651000","0.000876000","14.557503000","3.192586000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","31","0","0","1","0","1","0","0","173.461605000","0.000954000","14.536295000","3.193294000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","32","0","0","1","0","1","0","0","173.462384000","0.000779000","14.524168000","3.189644000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","33","0","0","1","0","1","0","0","173.463057000","0.000673000","14.506391000","3.190213000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","34","0","0","1","0","1","0","0","173.463711000","0.000654000","14.494943000","3.190757000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","35","0","0","1","0","1","0","0","173.464366000","0.000655000","14.477261000","3.191126000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","36","0","0","1","0","1","0","0","173.465322000","0.000956000","14.459460000","3.191972000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","37","0","0","1","0","1","0","0","173.465977000","0.000655000","14.445989000","3.192413000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","38","0","0","1","0","1","0","0","173.466649000","0.000672000","14.429684000","3.192994000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","39","0","0","1","0","1","0","0","173.467321000","0.000672000","14.418619000","3.193512000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","41","0","0","1","0","1","0","0","173.468252000","0.000931000","14.328093000","3.189536000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","42","0","0","1","0","1","0","0","173.468924000","0.000672000","14.308430000","3.056035000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","44","0","0","1","0","1","0","0","173.469854000","0.000930000","14.279622000","3.056970000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","0","4206","1","0","45","0","0","1","0","1","0","0","173.470450000","0.000596000","14.267179000","3.057319000"
"192.168.0.11","192.168.0.5","179","1","0","128","6","63963","278","134","139","46","0","0","1","1","0","0","0","173.471172000","0.000722000","0.017670000","0.014458000"
"192.168.0.5","192.168.0.11","136","1","0","128","6","65263","273","278","96","46","0","0","1","1","0","0","0","173.471445000","0.000273000","0.017943000","0.000273000"
"192.168.0.11","192.168.0.5","100","1","0","128","6","63867","374","273","60","46","0","0","1","1","0","0","0","173.472493000","0.001048000","0.018991000","0.001048000"
"192.168.0.5","192.168.0.11","122","1","0","128","6","65203","333","374","82","46","0","0","1","1","0","0","0","173.472737000","0.000244000","0.019235000","0.000244000"
